#ID	#Sides	:	Edge IDs	:	Shape	:	Tally
0	3	:	[0, 2, 1]	:	((92, 38), (70, 0), (57, 23))	:	2
1	3	:	[0, 4, 3]	:	((70, 0), (92, 38), (92, -38))	:	1
2	3	:	[5, 7, 6]	:	((35, -14), (0, 0), (57, 23))	:	0
3	3	:	[8, 4, 9]	:	((70, 0), (35, -14), (92, -38))	:	1
4	3	:	[8, 7, 1]	:	((35, -14), (70, 0), (57, 23))	:	1
5	3	:	[10, 2, 11]	:	((92, 38), (49, 49), (57, 23))	:	1
6	3	:	[10, 13, 12]	:	((49, 49), (92, 38), (38, 92))	:	1
7	3	:	[14, 15, 6]	:	((14, 35), (0, 0), (57, 23))	:	1
8	3	:	[16, 13, 17]	:	((49, 49), (14, 35), (38, 92))	:	0
9	3	:	[16, 15, 11]	:	((14, 35), (49, 49), (57, 23))	:	0
10	3	:	[18, 20, 19]	:	((-38, 92), (0, 70), (-23, 57))	:	0
11	3	:	[18, 22, 21]	:	((0, 70), (-38, 92), (38, 92))	:	1
12	3	:	[14, 24, 23]	:	((14, 35), (0, 0), (-23, 57))	:	2
13	3	:	[25, 22, 17]	:	((0, 70), (14, 35), (38, 92))	:	0
14	3	:	[25, 24, 19]	:	((14, 35), (0, 70), (-23, 57))	:	1
15	3	:	[26, 20, 27]	:	((-38, 92), (-49, 49), (-23, 57))	:	1
16	3	:	[26, 29, 28]	:	((-49, 49), (-38, 92), (-92, 38))	:	2
17	3	:	[30, 31, 23]	:	((-35, 14), (0, 0), (-23, 57))	:	0
18	3	:	[32, 29, 33]	:	((-49, 49), (-35, 14), (-92, 38))	:	1
19	3	:	[32, 31, 27]	:	((-35, 14), (-49, 49), (-23, 57))	:	1
20	3	:	[34, 36, 35]	:	((-92, -38), (-70, 0), (-57, -23))	:	1
21	3	:	[34, 38, 37]	:	((-70, 0), (-92, -38), (-92, 38))	:	1
22	3	:	[30, 40, 39]	:	((-35, 14), (0, 0), (-57, -23))	:	1
23	3	:	[41, 38, 33]	:	((-70, 0), (-35, 14), (-92, 38))	:	1
24	3	:	[41, 40, 35]	:	((-35, 14), (-70, 0), (-57, -23))	:	2
25	3	:	[42, 36, 43]	:	((-92, -38), (-49, -49), (-57, -23))	:	0
26	3	:	[42, 45, 44]	:	((-49, -49), (-92, -38), (-38, -92))	:	1
27	3	:	[46, 47, 39]	:	((-14, -35), (0, 0), (-57, -23))	:	1
28	3	:	[48, 45, 49]	:	((-49, -49), (-14, -35), (-38, -92))	:	0
29	3	:	[48, 47, 43]	:	((-14, -35), (-49, -49), (-57, -23))	:	1
30	3	:	[50, 52, 51]	:	((38, -92), (0, -70), (23, -57))	:	0
31	3	:	[50, 54, 53]	:	((0, -70), (38, -92), (-38, -92))	:	1
32	3	:	[46, 56, 55]	:	((-14, -35), (0, 0), (23, -57))	:	2
33	3	:	[57, 54, 49]	:	((0, -70), (-14, -35), (-38, -92))	:	0
34	3	:	[57, 56, 51]	:	((-14, -35), (0, -70), (23, -57))	:	1
35	3	:	[58, 52, 59]	:	((38, -92), (49, -49), (23, -57))	:	0
36	3	:	[58, 61, 60]	:	((49, -49), (38, -92), (92, -38))	:	1
37	3	:	[5, 62, 55]	:	((35, -14), (0, 0), (23, -57))	:	1
38	3	:	[63, 61, 9]	:	((49, -49), (35, -14), (92, -38))	:	0
39	3	:	[63, 62, 59]	:	((35, -14), (49, -49), (23, -57))	:	0
