#ID	#Sides	:	Edge IDs	:	Shape	:	Tally
0	3	:	[0, 2, 1]	:	((58, 19), (81, 11), (72, 0))	:	0
1	3	:	[0, 4, 3]	:	((81, 11), (58, 19), (95, 30))	:	0
2	3	:	[5, 7, 6]	:	((95, -7), (95, -30), (72, 0))	:	1
3	3	:	[8, 4, 9]	:	((81, 11), (95, -7), (95, 30))	:	1
4	3	:	[8, 7, 1]	:	((95, -7), (81, 11), (72, 0))	:	1
5	3	:	[10, 12, 11]	:	((36, 11), (58, 19), (36, -11))	:	0
6	3	:	[13, 15, 14]	:	((22, -7), (36, 11), (0, 0))	:	1
7	3	:	[13, 12, 16]	:	((36, 11), (22, -7), (36, -11))	:	1
8	3	:	[17, 18, 6]	:	((72, -23), (95, -30), (72, 0))	:	1
9	3	:	[19, 21, 20]	:	((58, -4), (72, -23), (36, -11))	:	2
10	3	:	[19, 18, 22]	:	((72, -23), (58, -4), (72, 0))	:	1
11	3	:	[23, 2, 22]	:	((58, 19), (58, -4), (72, 0))	:	1
12	3	:	[23, 21, 11]	:	((58, -4), (58, 19), (36, -11))	:	1
13	3	:	[24, 26, 25]	:	((58, 19), (72, 38), (58, 42))	:	0
14	3	:	[24, 27, 3]	:	((72, 38), (58, 19), (95, 30))	:	0
15	3	:	[28, 30, 29]	:	((72, 61), (58, 80), (58, 42))	:	2
16	3	:	[31, 27, 32]	:	((72, 38), (72, 61), (95, 30))	:	1
17	3	:	[31, 30, 25]	:	((72, 61), (72, 38), (58, 42))	:	1
18	3	:	[10, 34, 33]	:	((36, 11), (58, 19), (22, 30))	:	0
19	3	:	[35, 36, 14]	:	((13, 19), (36, 11), (0, 0))	:	1
20	3	:	[35, 34, 37]	:	((36, 11), (13, 19), (22, 30))	:	2
21	3	:	[38, 39, 29]	:	((44, 61), (58, 80), (58, 42))	:	1
22	3	:	[40, 42, 41]	:	((44, 38), (44, 61), (22, 30))	:	0
23	3	:	[40, 39, 43]	:	((44, 61), (44, 38), (58, 42))	:	0
24	3	:	[44, 26, 43]	:	((58, 19), (44, 38), (58, 42))	:	0
25	3	:	[44, 42, 33]	:	((44, 38), (58, 19), (22, 30))	:	0
26	3	:	[45, 47, 46]	:	((0, 61), (13, 80), (22, 69))	:	1
27	3	:	[45, 49, 48]	:	((13, 80), (0, 61), (0, 100))	:	0
28	3	:	[50, 52, 51]	:	((36, 88), (58, 80), (22, 69))	:	1
29	3	:	[53, 49, 54]	:	((13, 80), (36, 88), (0, 100))	:	1
30	3	:	[53, 52, 46]	:	((36, 88), (13, 80), (22, 69))	:	2
31	3	:	[55, 57, 56]	:	((0, 38), (0, 61), (22, 30))	:	1
32	3	:	[58, 36, 59]	:	((13, 19), (0, 38), (0, 0))	:	0
33	3	:	[58, 57, 37]	:	((0, 38), (13, 19), (22, 30))	:	1
34	3	:	[38, 60, 51]	:	((44, 61), (58, 80), (22, 69))	:	0
35	3	:	[61, 62, 41]	:	((22, 54), (44, 61), (22, 30))	:	1
36	3	:	[61, 60, 63]	:	((44, 61), (22, 54), (22, 69))	:	1
37	3	:	[64, 47, 63]	:	((0, 61), (22, 54), (22, 69))	:	1
38	3	:	[64, 62, 56]	:	((22, 54), (0, 61), (22, 30))	:	1
39	3	:	[65, 67, 66]	:	((0, 61), (-13, 80), (-22, 69))	:	1
40	3	:	[65, 68, 48]	:	((-13, 80), (0, 61), (0, 100))	:	1
41	3	:	[69, 71, 70]	:	((-36, 88), (-58, 80), (-22, 69))	:	1
42	3	:	[72, 68, 73]	:	((-13, 80), (-36, 88), (0, 100))	:	2
43	3	:	[72, 71, 66]	:	((-36, 88), (-13, 80), (-22, 69))	:	1
44	3	:	[55, 75, 74]	:	((0, 38), (0, 61), (-22, 30))	:	1
45	3	:	[76, 77, 59]	:	((-13, 19), (0, 38), (0, 0))	:	2
46	3	:	[76, 75, 78]	:	((0, 38), (-13, 19), (-22, 30))	:	1
47	3	:	[79, 80, 70]	:	((-44, 61), (-58, 80), (-22, 69))	:	0
