#ID	#Sides	:	Edge IDs	:	Shape	:	Tally
0	6	:	[0, 1, 2, 3, 4, 5]	:	((50, -87), (100, 0), (50, 87), (-50, 87), (-100, 0), (-50, -87), (50, -87))	:	4
1	4	:	[0, 6, 7, 8]	:	((100, 0), (50, -87), (137, -137), (187, -50), (100, 0))	:	1
2	4	:	[1, 9, 10, 11]	:	((50, 87), (100, 0), (187, 50), (137, 137), (50, 87))	:	2
3	4	:	[2, 12, 13, 14]	:	((-50, 87), (50, 87), (50, 187), (-50, 187), (-50, 87))	:	3
4	4	:	[3, 15, 16, 17]	:	((-100, 0), (-50, 87), (-137, 137), (-187, 50), (-100, 0))	:	1
5	4	:	[4, 18, 19, 20]	:	((-50, -87), (-100, 0), (-187, -50), (-137, -137), (-50, -87))	:	1
6	4	:	[5, 21, 22, 23]	:	((50, -87), (-50, -87), (-50, -187), (50, -187), (50, -87))	:	3
7	3	:	[6, 23, 24]	:	((137, -137), (50, -87), (50, -187), (137, -137))	:	1
8	3	:	[9, 8, 25]	:	((187, 50), (100, 0), (187, -50), (187, 50))	:	1
9	3	:	[12, 11, 26]	:	((50, 187), (50, 87), (137, 137), (50, 187))	:	1
10	3	:	[15, 14, 27]	:	((-137, 137), (-50, 87), (-50, 187), (-137, 137))	:	0
11	3	:	[18, 17, 28]	:	((-187, -50), (-100, 0), (-187, 50), (-187, -50))	:	0
12	3	:	[21, 20, 29]	:	((-50, -187), (-50, -87), (-137, -137), (-50, -187))	:	1
13	6	:	[7, 30, 31, 32, 33, 34]	:	((187, -50), (137, -137), (187, -223), (287, -223), (337, -137), (287, -50), (187, -50))	:	0
14	6	:	[10, 35, 36, 37, 38, 39]	:	((137, 137), (187, 50), (287, 50), (337, 137), (287, 223), (187, 223), (137, 137))	:	3
15	6	:	[13, 40, 41, 42, 43, 44]	:	((-50, 187), (50, 187), (100, 273), (50, 360), (-50, 360), (-100, 273), (-50, 187))	:	4
16	6	:	[16, 45, 46, 47, 48, 49]	:	((-187, 50), (-137, 137), (-187, 223), (-287, 223), (-337, 137), (-287, 50), (-187, 50))	:	2
17	6	:	[19, 50, 51, 52, 53, 54]	:	((-137, -137), (-187, -50), (-287, -50), (-337, -137), (-287, -223), (-187, -223), (-137, -137))	:	2
18	6	:	[22, 55, 56, 57, 58, 59]	:	((50, -187), (-50, -187), (-100, -273), (-50, -360), (50, -360), (100, -273), (50, -187))	:	3
19	4	:	[30, 24, 59, 60]	:	((187, -223), (137, -137), (50, -187), (100, -273), (187, -223))	:	0
20	4	:	[31, 61, 62, 63]	:	((287, -223), (187, -223), (187, -323), (287, -323), (287, -223))	:	0
21	4	:	[32, 64, 65, 66]	:	((337, -137), (287, -223), (373, -273), (423, -187), (337, -137))	:	1
22	4	:	[33, 67, 68, 69]	:	((287, -50), (337, -137), (423, -87), (373, 0), (287, -50))	:	0
23	4	:	[35, 25, 34, 70]	:	((287, 50), (187, 50), (187, -50), (287, -50), (287, 50))	:	0
24	4	:	[36, 71, 72, 73]	:	((337, 137), (287, 50), (373, 0), (423, 87), (337, 137))	:	3
25	4	:	[37, 74, 75, 76]	:	((287, 223), (337, 137), (423, 187), (373, 273), (287, 223))	:	1
26	4	:	[38, 77, 78, 79]	:	((187, 223), (287, 223), (287, 323), (187, 323), (187, 223))	:	0
27	4	:	[40, 26, 39, 80]	:	((100, 273), (50, 187), (137, 137), (187, 223), (100, 273))	:	2
28	4	:	[41, 81, 82, 83]	:	((50, 360), (100, 273), (187, 323), (137, 410), (50, 360))	:	1
29	4	:	[42, 84, 85, 86]	:	((-50, 360), (50, 360), (50, 460), (-50, 460), (-50, 360))	:	2
30	4	:	[43, 87, 88, 89]	:	((-100, 273), (-50, 360), (-137, 410), (-187, 323), (-100, 273))	:	2
31	4	:	[45, 27, 44, 90]	:	((-187, 223), (-137, 137), (-50, 187), (-100, 273), (-187, 223))	:	1
32	4	:	[46, 91, 92, 93]	:	((-287, 223), (-187, 223), (-187, 323), (-287, 323), (-287, 223))	:	1
33	4	:	[47, 94, 95, 96]	:	((-337, 137), (-287, 223), (-373, 273), (-423, 187), (-337, 137))	:	2
34	4	:	[48, 97, 98, 99]	:	((-287, 50), (-337, 137), (-423, 87), (-373, 0), (-287, 50))	:	3
35	4	:	[50, 28, 49, 100]	:	((-287, -50), (-187, -50), (-187, 50), (-287, 50), (-287, -50))	:	0
36	4	:	[51, 101, 102, 103]	:	((-337, -137), (-287, -50), (-373, 0), (-423, -87), (-337, -137))	:	1
37	4	:	[52, 104, 105, 106]	:	((-287, -223), (-337, -137), (-423, -187), (-373, -273), (-287, -223))	:	2
38	4	:	[53, 107, 108, 109]	:	((-187, -223), (-287, -223), (-287, -323), (-187, -323), (-187, -223))	:	2
39	4	:	[55, 29, 54, 110]	:	((-100, -273), (-50, -187), (-137, -137), (-187, -223), (-100, -273))	:	1
40	4	:	[56, 111, 112, 113]	:	((-50, -360), (-100, -273), (-187, -323), (-137, -410), (-50, -360))	:	2
41	4	:	[57, 114, 115, 116]	:	((50, -360), (-50, -360), (-50, -460), (50, -460), (50, -360))	:	3
42	4	:	[58, 117, 118, 119]	:	((100, -273), (50, -360), (137, -410), (187, -323), (100, -273))	:	0
43	3	:	[60, 119, 61]	:	((187, -223), (100, -273), (187, -323), (187, -223))	:	0
44	3	:	[63, 120, 64]	:	((287, -223), (287, -323), (373, -273), (287, -223))	:	0
45	3	:	[66, 121, 67]	:	((337, -137), (423, -187), (423, -87), (337, -137))	:	0
46	3	:	[69, 71, 70]	:	((287, -50), (373, 0), (287, 50), (287, -50))	:	1
47	3	:	[73, 122, 74]	:	((337, 137), (423, 87), (423, 187), (337, 137))	:	1
48	3	:	[76, 123, 77]	:	((287, 223), (373, 273), (287, 323), (287, 223))	:	0
49	3	:	[79, 81, 80]	:	((187, 223), (187, 323), (100, 273), (187, 223))	:	1
50	3	:	[83, 124, 84]	:	((50, 360), (137, 410), (50, 460), (50, 360))	:	0
51	3	:	[86, 125, 87]	:	((-50, 360), (-50, 460), (-137, 410), (-50, 360))	:	1
52	3	:	[89, 91, 90]	:	((-100, 273), (-187, 323), (-187, 223), (-100, 273))	:	1
53	3	:	[93, 126, 94]	:	((-287, 223), (-287, 323), (-373, 273), (-287, 223))	:	1
54	3	:	[96, 127, 97]	:	((-337, 137), (-423, 187), (-423, 87), (-337, 137))	:	1
55	3	:	[99, 101, 100]	:	((-287, 50), (-373, 0), (-287, -50), (-287, 50))	:	1
56	3	:	[103, 128, 104]	:	((-337, -137), (-423, -87), (-423, -187), (-337, -137))	:	1
57	3	:	[106, 129, 107]	:	((-287, -223), (-373, -273), (-287, -323), (-287, -223))	:	1
58	3	:	[109, 111, 110]	:	((-187, -223), (-187, -323), (-100, -273), (-187, -223))	:	1
59	3	:	[113, 130, 114]	:	((-50, -360), (-137, -410), (-50, -460), (-50, -360))	:	1
60	3	:	[116, 131, 117]	:	((50, -360), (50, -460), (137, -410), (50, -360))	:	1
61	6	:	[62, 118, 132, 133, 134, 135]	:	((287, -323), (187, -323), (137, -410), (187, -496), (287, -496), (337, -410), (287, -323))	:	1
62	6	:	[65, 136, 137, 138, 139, 140]	:	((423, -187), (373, -273), (423, -360), (523, -360), (573, -273), (523, -187), (423, -187))	:	5
63	6	:	[68, 141, 142, 143, 144, 72]	:	((373, 0), (423, -87), (523, -87), (573, 0), (523, 87), (423, 87), (373, 0))	:	3
64	6	:	[75, 145, 146, 147, 148, 149]	:	((373, 273), (423, 187), (523, 187), (573, 273), (523, 360), (423, 360), (373, 273))	:	2
65	6	:	[78, 150, 151, 152, 153, 82]	:	((187, 323), (287, 323), (337, 410), (287, 496), (187, 496), (137, 410), (187, 323))	:	0
66	6	:	[85, 154, 155, 156, 157, 158]	:	((-50, 460), (50, 460), (100, 546), (50, 633), (-50, 633), (-100, 546), (-50, 460))	:	2
67	6	:	[88, 159, 160, 161, 162, 92]	:	((-187, 323), (-137, 410), (-187, 496), (-287, 496), (-337, 410), (-287, 323), (-187, 323))	:	5
68	6	:	[95, 163, 164, 165, 166, 167]	:	((-423, 187), (-373, 273), (-423, 360), (-523, 360), (-573, 273), (-523, 187), (-423, 187))	:	2
69	6	:	[98, 168, 169, 170, 171, 102]	:	((-373, 0), (-423, 87), (-523, 87), (-573, 0), (-523, -87), (-423, -87), (-373, 0))	:	2
70	6	:	[105, 172, 173, 174, 175, 176]	:	((-373, -273), (-423, -187), (-523, -187), (-573, -273), (-523, -360), (-423, -360), (-373, -273))	:	3
71	6	:	[108, 177, 178, 179, 180, 112]	:	((-187, -323), (-287, -323), (-337, -410), (-287, -496), (-187, -496), (-137, -410), (-187, -323))	:	3
72	6	:	[115, 181, 182, 183, 184, 185]	:	((50, -460), (-50, -460), (-100, -546), (-50, -633), (50, -633), (100, -546), (50, -460))	:	1
73	4	:	[132, 131, 185, 186]	:	((187, -496), (137, -410), (50, -460), (100, -546), (187, -496))	:	0
74	4	:	[133, 187, 188, 189]	:	((287, -496), (187, -496), (187, -596), (287, -596), (287, -496))	:	3
75	4	:	[134, 190, 191, 192]	:	((337, -410), (287, -496), (373, -546), (423, -460), (337, -410))	:	1
76	4	:	[136, 120, 135, 193]	:	((423, -360), (373, -273), (287, -323), (337, -410), (423, -360))	:	1
77	4	:	[137, 194, 195, 196]	:	((523, -360), (423, -360), (423, -460), (523, -460), (523, -360))	:	2
78	4	:	[138, 197, 198, 199]	:	((573, -273), (523, -360), (610, -410), (660, -323), (573, -273))	:	2
79	4	:	[139, 200, 201, 202]	:	((523, -187), (573, -273), (660, -223), (610, -137), (523, -187))	:	2
80	4	:	[141, 121, 140, 203]	:	((523, -87), (423, -87), (423, -187), (523, -187), (523, -87))	:	1
81	4	:	[142, 204, 205, 206]	:	((573, 0), (523, -87), (610, -137), (660, -50), (573, 0))	:	1
82	4	:	[143, 207, 208, 209]	:	((523, 87), (573, 0), (660, 50), (610, 137), (523, 87))	:	2
83	4	:	[144, 210, 145, 122]	:	((423, 87), (523, 87), (523, 187), (423, 187), (423, 87))	:	2
84	4	:	[146, 211, 212, 213]	:	((573, 273), (523, 187), (610, 137), (660, 223), (573, 273))	:	2
85	4	:	[147, 214, 215, 216]	:	((523, 360), (573, 273), (660, 323), (610, 410), (523, 360))	:	1
86	4	:	[148, 217, 218, 219]	:	((423, 360), (523, 360), (523, 460), (423, 460), (423, 360))	:	3
87	4	:	[150, 123, 149, 220]	:	((337, 410), (287, 323), (373, 273), (423, 360), (337, 410))	:	0
88	4	:	[151, 221, 222, 223]	:	((287, 496), (337, 410), (423, 460), (373, 546), (287, 496))	:	1
89	4	:	[152, 224, 225, 226]	:	((187, 496), (287, 496), (287, 596), (187, 596), (187, 496))	:	1
90	4	:	[153, 227, 154, 124]	:	((137, 410), (187, 496), (100, 546), (50, 460), (137, 410))	:	0
91	4	:	[155, 228, 229, 230]	:	((50, 633), (100, 546), (187, 596), (137, 683), (50, 633))	:	3
92	4	:	[156, 231, 232, 233]	:	((-50, 633), (50, 633), (50, 733), (-50, 733), (-50, 633))	:	1
93	4	:	[157, 234, 235, 236]	:	((-100, 546), (-50, 633), (-137, 683), (-187, 596), (-100, 546))	:	2
94	4	:	[159, 125, 158, 237]	:	((-187, 496), (-137, 410), (-50, 460), (-100, 546), (-187, 496))	:	2
95	4	:	[160, 238, 239, 240]	:	((-287, 496), (-187, 496), (-187, 596), (-287, 596), (-287, 496))	:	1
96	4	:	[161, 241, 242, 243]	:	((-337, 410), (-287, 496), (-373, 546), (-423, 460), (-337, 410))	:	1
97	4	:	[162, 244, 163, 126]	:	((-287, 323), (-337, 410), (-423, 360), (-373, 273), (-287, 323))	:	2
98	4	:	[164, 245, 246, 247]	:	((-523, 360), (-423, 360), (-423, 460), (-523, 460), (-523, 360))	:	2
99	4	:	[165, 248, 249, 250]	:	((-573, 273), (-523, 360), (-610, 410), (-660, 323), (-573, 273))	:	1
100	4	:	[166, 251, 252, 253]	:	((-523, 187), (-573, 273), (-660, 223), (-610, 137), (-523, 187))	:	1
101	4	:	[168, 127, 167, 254]	:	((-523, 87), (-423, 87), (-423, 187), (-523, 187), (-523, 87))	:	1
