#ID	#Sides	:	Edge IDs	:	Shape	:	Tally
0	3	:	[0, 1, 2]	:	((0, -58), (50, 29), (-50, 29), (0, -58))	:	1
1	3	:	[0, 3, 4]	:	((50, 29), (0, -58), (100, -58), (50, 29))	:	1
2	3	:	[2, 5, 6]	:	((0, -58), (-50, 29), (-100, -58), (0, -58))	:	1
3	3	:	[3, 7, 8]	:	((100, -58), (0, -58), (50, -144), (100, -58))	:	1
4	3	:	[6, 9, 10]	:	((0, -58), (-100, -58), (-50, -144), (0, -58))	:	1
5	3	:	[10, 11, 7]	:	((0, -58), (-50, -144), (50, -144), (0, -58))	:	1
6	4	:	[8, 12, 13, 14]	:	((100, -58), (50, -144), (137, -194), (187, -108), (100, -58))	:	0
7	4	:	[9, 15, 16, 17]	:	((-50, -144), (-100, -58), (-187, -108), (-137, -194), (-50, -144))	:	3
8	4	:	[11, 18, 19, 20]	:	((50, -144), (-50, -144), (-50, -244), (50, -244), (50, -144))	:	1
9	4	:	[4, 21, 22, 23]	:	((50, 29), (100, -58), (187, -8), (137, 79), (50, 29))	:	2
10	4	:	[5, 24, 25, 26]	:	((-100, -58), (-50, 29), (-137, 79), (-187, -8), (-100, -58))	:	1
11	4	:	[1, 27, 28, 29]	:	((-50, 29), (50, 29), (50, 129), (-50, 129), (-50, 29))	:	2
12	3	:	[13, 30, 31]	:	((187, -108), (137, -194), (237, -194), (187, -108))	:	1
13	3	:	[14, 32, 21]	:	((100, -58), (187, -108), (187, -8), (100, -58))	:	1
14	3	:	[32, 33, 34]	:	((187, -8), (187, -108), (273, -58), (187, -8))	:	0
15	4	:	[30, 35, 36, 37]	:	((237, -194), (137, -194), (137, -294), (237, -294), (237, -194))	:	2
16	4	:	[31, 38, 39, 33]	:	((187, -108), (237, -194), (323, -144), (273, -58), (187, -108))	:	0
17	3	:	[36, 40, 41]	:	((237, -294), (137, -294), (187, -381), (237, -294))	:	1
18	3	:	[39, 42, 43]	:	((273, -58), (323, -144), (373, -58), (273, -58))	:	0
19	3	:	[37, 44, 45]	:	((237, -194), (237, -294), (323, -244), (237, -194))	:	1
20	3	:	[35, 46, 47]	:	((137, -294), (137, -194), (50, -244), (137, -294))	:	1
21	3	:	[38, 45, 48]	:	((323, -144), (237, -194), (323, -244), (323, -144))	:	1
22	4	:	[44, 49, 50, 51]	:	((323, -244), (237, -294), (287, -381), (373, -331), (323, -244))	:	2
23	4	:	[34, 52, 53, 54]	:	((187, -8), (273, -58), (323, 29), (237, 79), (187, -8))	:	1
24	4	:	[47, 55, 56, 57]	:	((137, -294), (50, -244), (0, -331), (87, -381), (137, -294))	:	2
25	4	:	[48, 58, 59, 60]	:	((323, -144), (323, -244), (423, -244), (423, -144), (323, -144))	:	0
26	3	:	[49, 41, 61]	:	((287, -381), (237, -294), (187, -381), (287, -381))	:	1
27	3	:	[52, 43, 62]	:	((323, 29), (273, -58), (373, -58), (323, 29))	:	1
28	3	:	[57, 63, 40]	:	((137, -294), (87, -381), (187, -381), (137, -294))	:	1
29	3	:	[60, 64, 42]	:	((323, -144), (423, -144), (373, -58), (323, -144))	:	0
30	3	:	[61, 65, 66]	:	((287, -381), (187, -381), (237, -468), (287, -381))	:	0
31	3	:	[62, 67, 68]	:	((323, 29), (373, -58), (423, 29), (323, 29))	:	2
32	3	:	[63, 69, 70]	:	((187, -381), (87, -381), (137, -468), (187, -381))	:	0
33	3	:	[64, 71, 72]	:	((373, -58), (423, -144), (473, -58), (373, -58))	:	0
34	4	:	[66, 73, 74, 75]	:	((287, -381), (237, -468), (323, -518), (373, -431), (287, -381))	:	2
35	4	:	[68, 76, 77, 78]	:	((323, 29), (423, 29), (423, 129), (323, 129), (323, 29))	:	2
36	4	:	[69, 79, 80, 81]	:	((137, -468), (87, -381), (0, -431), (50, -518), (137, -468))	:	1
37	4	:	[71, 82, 83, 84]	:	((473, -58), (423, -144), (510, -194), (560, -108), (473, -58))	:	1
38	3	:	[50, 75, 85]	:	((373, -331), (287, -381), (373, -431), (373, -331))	:	1
39	3	:	[53, 78, 86]	:	((237, 79), (323, 29), (323, 129), (237, 79))	:	1
40	3	:	[51, 87, 58]	:	((323, -244), (373, -331), (423, -244), (323, -244))	:	2
41	3	:	[54, 88, 22]	:	((187, -8), (237, 79), (137, 79), (187, -8))	:	1
42	3	:	[56, 89, 79]	:	((87, -381), (0, -331), (0, -431), (87, -381))	:	1
43	3	:	[59, 90, 82]	:	((423, -144), (423, -244), (510, -194), (423, -144))	:	1
44	3	:	[73, 91, 92]	:	((323, -518), (237, -468), (237, -568), (323, -518))	:	1
45	3	:	[76, 93, 94]	:	((423, 129), (423, 29), (510, 79), (423, 129))	:	1
46	3	:	[16, 95, 96]	:	((-137, -194), (-187, -108), (-237, -194), (-137, -194))	:	1
47	3	:	[17, 97, 18]	:	((-50, -144), (-137, -194), (-50, -244), (-50, -144))	:	1
48	3	:	[97, 98, 99]	:	((-50, -244), (-137, -194), (-137, -294), (-50, -244))	:	1
49	4	:	[95, 100, 101, 102]	:	((-237, -194), (-187, -108), (-273, -58), (-323, -144), (-237, -194))	:	1
50	4	:	[96, 103, 104, 98]	:	((-137, -194), (-237, -194), (-237, -294), (-137, -294), (-137, -194))	:	1
51	3	:	[101, 105, 106]	:	((-323, -144), (-273, -58), (-373, -58), (-323, -144))	:	1
52	3	:	[104, 107, 108]	:	((-137, -294), (-237, -294), (-187, -381), (-137, -294))	:	0
53	3	:	[102, 109, 110]	:	((-237, -194), (-323, -144), (-323, -244), (-237, -194))	:	1
54	3	:	[100, 111, 112]	:	((-273, -58), (-187, -108), (-187, -8), (-273, -58))	:	0
55	3	:	[103, 110, 113]	:	((-237, -294), (-237, -194), (-323, -244), (-237, -294))	:	2
56	4	:	[109, 114, 115, 116]	:	((-323, -244), (-323, -144), (-423, -144), (-423, -244), (-323, -244))	:	1
57	4	:	[99, 117, 118, 119]	:	((-50, -244), (-137, -294), (-87, -381), (0, -331), (-50, -244))	:	3
58	4	:	[112, 120, 121, 122]	:	((-273, -58), (-187, -8), (-237, 79), (-323, 29), (-273, -58))	:	0
59	4	:	[113, 123, 124, 125]	:	((-237, -294), (-323, -244), (-373, -331), (-287, -381), (-237, -294))	:	2
